"subindice","indicador","region","fecha","cantidad","decimal","dinero","porcentaje","caracter","unidad","fuente","categorias"
"Seguridad","Robo a Transeuntes","Torreón","2014-12-31","72","\N","\N","\N","\N","Cantidad","Secretariado Ejecutivo del Sistema Nacional de Seguridad Pública","Seguridad, Delincuencia"
"Seguridad","Robo a Transeuntes","Torreón","2015-01-31","85","\N","\N","\N","\N","Cantidad","Secretariado Ejecutivo del Sistema Nacional de Seguridad Pública","Seguridad, Delincuencia"
"Seguridad","Robo a Transeuntes","Torreón","2015-02-28","65","\N","\N","\N","\N","Cantidad","Secretariado Ejecutivo del Sistema Nacional de Seguridad Pública","Seguridad, Delincuencia"
"Seguridad","Robo a Transeuntes","Torreón","2015-03-31","68","\N","\N","\N","\N","Cantidad","Secretariado Ejecutivo del Sistema Nacional de Seguridad Pública","Seguridad, Delincuencia"
"Seguridad","Robo a Transeuntes","Torreón","2015-04-30","95","\N","\N","\N","\N","Cantidad","Secretariado Ejecutivo del Sistema Nacional de Seguridad Pública","Seguridad, Delincuencia"
"Seguridad","Robo a Transeuntes","Torreón","2015-05-31","76","\N","\N","\N","\N","Cantidad","Secretariado Ejecutivo del Sistema Nacional de Seguridad Pública","Seguridad, Delincuencia"
"Seguridad","Robo a Transeuntes","Torreón","2015-06-30","68","\N","\N","\N","\N","Cantidad","Secretariado Ejecutivo del Sistema Nacional de Seguridad Pública","Seguridad, Delincuencia"
"Seguridad","Robo a Transeuntes","Torreón","2015-07-31","66","\N","\N","\N","\N","Cantidad","Secretariado Ejecutivo del Sistema Nacional de Seguridad Pública","Seguridad, Delincuencia"
"Seguridad","Robo a Transeuntes","Torreón","2015-08-31","70","\N","\N","\N","\N","Cantidad","Secretariado Ejecutivo del Sistema Nacional de Seguridad Pública","Seguridad, Delincuencia"
"Seguridad","Robo a Transeuntes","Torreón","2015-09-30","90","\N","\N","\N","\N","Cantidad","Secretariado Ejecutivo del Sistema Nacional de Seguridad Pública","Seguridad, Delincuencia"
"Seguridad","Robo a Transeuntes","Torreón","2015-10-31","74","\N","\N","\N","\N","Cantidad","Secretariado Ejecutivo del Sistema Nacional de Seguridad Pública","Seguridad, Delincuencia"
"Seguridad","Robo a Transeuntes","Torreón","2015-11-30","29","\N","\N","\N","\N","Cantidad","Secretariado Ejecutivo del Sistema Nacional de Seguridad Pública","Seguridad, Delincuencia"
"Seguridad","Robo a Transeuntes","Torreón","2015-12-31","21","\N","\N","\N","\N","Cantidad","Secretariado Ejecutivo del Sistema Nacional de Seguridad Pública","Seguridad, Delincuencia"
"Seguridad","Robo a Transeuntes","Torreón","2016-01-31","32","\N","\N","\N","\N","Cantidad","Secretariado Ejecutivo del Sistema Nacional de Seguridad Pública","Seguridad, Delincuencia"
"Seguridad","Robo a Transeuntes","Torreón","2016-02-29","46","\N","\N","\N","\N","Cantidad","Secretariado Ejecutivo del Sistema Nacional de Seguridad Pública","Seguridad, Delincuencia"
"Seguridad","Robo a Transeuntes","Torreón","2016-03-31","43","\N","\N","\N","\N","Cantidad","Secretariado Ejecutivo del Sistema Nacional de Seguridad Pública","Seguridad, Delincuencia"
"Seguridad","Robo a Transeuntes","Torreón","2016-04-30","62","\N","\N","\N","\N","Cantidad","Secretariado Ejecutivo del Sistema Nacional de Seguridad Pública","Seguridad, Delincuencia"
"Seguridad","Robo a Transeuntes","Torreón","2016-05-31","55","\N","\N","\N","\N","Cantidad","Secretariado Ejecutivo del Sistema Nacional de Seguridad Pública","Seguridad, Delincuencia"
"Seguridad","Robo a Transeuntes","Torreón","2016-06-30","114","\N","\N","\N","\N","Cantidad","Secretariado Ejecutivo del Sistema Nacional de Seguridad Pública","Seguridad, Delincuencia"
"Seguridad","Robo a Transeuntes","Torreón","2016-07-31","54","\N","\N","\N","\N","Cantidad","Secretariado Ejecutivo del Sistema Nacional de Seguridad Pública","Seguridad, Delincuencia"
"Seguridad","Robo a Transeuntes","Torreón","2016-08-31","65","\N","\N","\N","\N","Cantidad","Secretariado Ejecutivo del Sistema Nacional de Seguridad Pública","Seguridad, Delincuencia"
"Seguridad","Robo a Transeuntes","Torreón","2016-09-30","105","\N","\N","\N","\N","Cantidad","Secretariado Ejecutivo del Sistema Nacional de Seguridad Pública","Seguridad, Delincuencia"
"Seguridad","Robo a Transeuntes","Torreón","2016-10-31","49","\N","\N","\N","\N","Cantidad","Secretariado Ejecutivo del Sistema Nacional de Seguridad Pública","Seguridad, Delincuencia"
"Seguridad","Robo a Transeuntes","Torreón","2016-11-30","31","\N","\N","\N","\N","Cantidad","Secretariado Ejecutivo del Sistema Nacional de Seguridad Pública","Seguridad, Delincuencia"
"Seguridad","Robo a Transeuntes","Torreón","2016-12-31","59","\N","\N","\N","\N","Cantidad","Secretariado Ejecutivo del Sistema Nacional de Seguridad Pública","Seguridad, Delincuencia"
"Seguridad","Robo a Transeuntes","Torreón","2017-01-31","63","\N","\N","\N","\N","Cantidad","Secretariado Ejecutivo del Sistema Nacional de Seguridad Pública","Seguridad, Delincuencia"
"Seguridad","Robo a Transeuntes","Torreón","2017-02-28","43","\N","\N","\N","\N","Cantidad","Secretariado Ejecutivo del Sistema Nacional de Seguridad Pública","Seguridad, Delincuencia"
"Seguridad","Robo a Transeuntes","Torreón","2017-03-31","69","\N","\N","\N","\N","Cantidad","Secretariado Ejecutivo del Sistema Nacional de Seguridad Pública","Seguridad, Delincuencia"
"Seguridad","Robo a Transeuntes","Torreón","2017-04-30","28","\N","\N","\N","\N","Cantidad","Secretariado Ejecutivo del Sistema Nacional de Seguridad Pública","Seguridad, Delincuencia"
"Seguridad","Robo a Transeuntes","Torreón","2017-05-31","29","\N","\N","\N","\N","Cantidad","Secretariado Ejecutivo del Sistema Nacional de Seguridad Pública","Seguridad, Delincuencia"
"Seguridad","Robo a Transeuntes","Torreón","2017-06-30","81","\N","\N","\N","\N","Cantidad","Secretariado Ejecutivo del Sistema Nacional de Seguridad Pública","Seguridad, Delincuencia"
"Seguridad","Robo a Transeuntes","Torreón","2017-07-31","42","\N","\N","\N","\N","Cantidad","Secretariado Ejecutivo del Sistema Nacional de Seguridad Pública","Seguridad, Delincuencia"
"Seguridad","Robo a Transeuntes","Torreón","2017-08-31","63","\N","\N","\N","\N","Cantidad","Secretariado Ejecutivo del Sistema Nacional de Seguridad Pública","Seguridad, Delincuencia"
"Seguridad","Robo a Transeuntes","Torreón","2017-09-30","53","\N","\N","\N","\N","Cantidad","Secretariado Ejecutivo del Sistema Nacional de Seguridad Pública","Seguridad, Delincuencia"
"Seguridad","Robo a Transeuntes","Torreón","2017-10-31","58","\N","\N","\N","\N","Cantidad","Secretariado Ejecutivo del Sistema Nacional de Seguridad Pública","Seguridad, Delincuencia"
"Seguridad","Robo a Transeuntes","Torreón","2017-11-30","59","\N","\N","\N","\N","Cantidad","Secretariado Ejecutivo del Sistema Nacional de Seguridad Pública","Seguridad, Delincuencia"
"Seguridad","Robo a Transeuntes","Torreón","2017-12-31","49","\N","\N","\N","\N","Cantidad","Secretariado Ejecutivo del Sistema Nacional de Seguridad Pública","Seguridad, Delincuencia"
"Seguridad","Robo a Transeuntes","Torreón","2018-01-31","45","\N","\N","\N","\N","Cantidad","Secretariado Ejecutivo del Sistema Nacional de Seguridad Pública","Seguridad, Delincuencia"
"Seguridad","Robo a Transeuntes","Torreón","2018-02-28","30","\N","\N","\N","\N","Cantidad","Secretariado Ejecutivo del Sistema Nacional de Seguridad Pública","Seguridad, Delincuencia"
"Seguridad","Robo a Transeuntes","Torreón","2018-03-31","50","\N","\N","\N","\N","Cantidad","Secretariado Ejecutivo del Sistema Nacional de Seguridad Pública","Seguridad, Delincuencia"
"Seguridad","Robo a Transeuntes","Torreón","2018-04-30","37","\N","\N","\N","\N","Cantidad","Secretariado Ejecutivo del Sistema Nacional de Seguridad Pública","Seguridad, Delincuencia"
"Seguridad","Robo a Transeuntes","Torreón","2018-05-31","53","\N","\N","\N","\N","Cantidad","Secretariado Ejecutivo del Sistema Nacional de Seguridad Pública","Seguridad, Delincuencia"
"Seguridad","Robo a Transeuntes","Torreón","2018-06-30","64","\N","\N","\N","\N","Cantidad","Secretariado Ejecutivo del Sistema Nacional de Seguridad Pública","Seguridad, Delincuencia"
"Seguridad","Robo a Transeuntes","Torreón","2018-07-31","60","\N","\N","\N","\N","Cantidad","Secretariado Ejecutivo del Sistema Nacional de Seguridad Pública","Seguridad, Delincuencia"
"Seguridad","Robo a Transeuntes","Torreón","2018-08-31","75","\N","\N","\N","\N","Cantidad","Secretariado Ejecutivo del Sistema Nacional de Seguridad Pública","Seguridad, Delincuencia"
"Seguridad","Robo a Transeuntes","Torreón","2018-09-30","37","\N","\N","\N","\N","Cantidad","Secretariado Ejecutivo del Sistema Nacional de Seguridad Pública","Seguridad, Delincuencia"
"Seguridad","Robo a Transeuntes","Torreón","2018-10-31","18","\N","\N","\N","\N","Cantidad","Secretariado Ejecutivo del Sistema Nacional de Seguridad Pública","Seguridad, Delincuencia"
"Seguridad","Robo a Transeuntes","Torreón","2018-11-30","12","\N","\N","\N","\N","Cantidad","Secretariado Ejecutivo del Sistema Nacional de Seguridad Pública","Seguridad, Delincuencia"
"Seguridad","Robo a Transeuntes","Torreón","2018-12-31","8","\N","\N","\N","\N","Cantidad","Secretariado Ejecutivo del Sistema Nacional de Seguridad Pública","Seguridad, Delincuencia"
"Seguridad","Robo a Transeuntes","Torreón","2019-01-31","11","\N","\N","\N","\N","Cantidad","Secretariado Ejecutivo del Sistema Nacional de Seguridad Pública","Seguridad, Delincuencia"
"Seguridad","Robo a Transeuntes","Torreón","2019-02-28","17","\N","\N","\N","\N","Cantidad","Secretariado Ejecutivo del Sistema Nacional de Seguridad Pública","Seguridad, Delincuencia"
"Seguridad","Robo a Transeuntes","Torreón","2019-03-31","6","\N","\N","\N","\N","Cantidad","Secretariado Ejecutivo del Sistema Nacional de Seguridad Pública","Seguridad, Delincuencia"
"Seguridad","Robo a Transeuntes","Torreón","2019-04-30","10","\N","\N","\N","\N","Cantidad","Secretariado Ejecutivo del Sistema Nacional de Seguridad Pública","Seguridad, Delincuencia"
"Seguridad","Robo a Transeuntes","Torreón","2019-05-31","15","\N","\N","\N","\N","Cantidad","Secretariado Ejecutivo del Sistema Nacional de Seguridad Pública","Seguridad, Delincuencia"
"Seguridad","Robo a Transeuntes","Torreón","2019-06-30","8","\N","\N","\N","\N","Cantidad","Secretariado Ejecutivo del Sistema Nacional de Seguridad Pública","Seguridad, Delincuencia"
"Seguridad","Robo a Transeuntes","Torreón","2019-07-31","8","\N","\N","\N","\N","Cantidad","Secretariado Ejecutivo del Sistema Nacional de Seguridad Pública","Seguridad, Delincuencia"
"Seguridad","Robo a Transeuntes","Torreón","2019-08-31","9","\N","\N","\N","\N","Cantidad","Secretariado Ejecutivo del Sistema Nacional de Seguridad Pública","Seguridad, Delincuencia"
"Seguridad","Robo a Transeuntes","Torreón","2019-09-30","10","\N","\N","\N","\N","Cantidad","Secretariado Ejecutivo del Sistema Nacional de Seguridad Pública","Seguridad, Delincuencia"
"Seguridad","Robo a Transeuntes","Torreón","2019-10-31","18","\N","\N","\N","\N","Cantidad","Secretariado Ejecutivo del Sistema Nacional de Seguridad Pública","Seguridad, Delincuencia"
"Seguridad","Robo a Transeuntes","Torreón","2019-11-30","10","\N","\N","\N","\N","Cantidad","Secretariado Ejecutivo del Sistema Nacional de Seguridad Pública","Seguridad, Delincuencia"
"Seguridad","Robo a Transeuntes","Torreón","2019-12-31","8","\N","\N","\N","\N","Cantidad","Secretariado Ejecutivo del Sistema Nacional de Seguridad Pública","Seguridad, Delincuencia"
"Seguridad","Robo de automóviles","Coahuila","2019-10-31","29","\N","\N","\N","\N","Cantidad","Secretariado Ejecutivo del Sistema Nacional de Seguridad Pública","Seguridad, Delincuencia"
"Seguridad","Robo de automóviles","Gómez Palacio","2014-01-31","74","\N","\N","\N","\N","Cantidad","Secretariado Ejecutivo del Sistema Nacional de Seguridad Pública","Seguridad, Delincuencia"
"Seguridad","Robo de automóviles","Gómez Palacio","2014-02-28","50","\N","\N","\N","\N","Cantidad","Secretariado Ejecutivo del Sistema Nacional de Seguridad Pública","Seguridad, Delincuencia"
"Seguridad","Robo de automóviles","Gómez Palacio","2014-03-31","58","\N","\N","\N","\N","Cantidad","Secretariado Ejecutivo del Sistema Nacional de Seguridad Pública","Seguridad, Delincuencia"
"Seguridad","Robo de automóviles","Gómez Palacio","2014-04-30","89","\N","\N","\N","\N","Cantidad","Secretariado Ejecutivo del Sistema Nacional de Seguridad Pública","Seguridad, Delincuencia"
"Seguridad","Robo de automóviles","Gómez Palacio","2014-05-31","60","\N","\N","\N","\N","Cantidad","Secretariado Ejecutivo del Sistema Nacional de Seguridad Pública","Seguridad, Delincuencia"
"Seguridad","Robo de automóviles","Gómez Palacio","2014-06-30","52","\N","\N","\N","\N","Cantidad","Secretariado Ejecutivo del Sistema Nacional de Seguridad Pública","Seguridad, Delincuencia"
"Seguridad","Robo de automóviles","Gómez Palacio","2014-07-31","54","\N","\N","\N","\N","Cantidad","Secretariado Ejecutivo del Sistema Nacional de Seguridad Pública","Seguridad, Delincuencia"
"Seguridad","Robo de automóviles","Gómez Palacio","2014-08-31","51","\N","\N","\N","\N","Cantidad","Secretariado Ejecutivo del Sistema Nacional de Seguridad Pública","Seguridad, Delincuencia"
"Seguridad","Robo de automóviles","Gómez Palacio","2014-09-30","56","\N","\N","\N","\N","Cantidad","Secretariado Ejecutivo del Sistema Nacional de Seguridad Pública","Seguridad, Delincuencia"
"Seguridad","Robo de automóviles","Gómez Palacio","2014-10-31","91","\N","\N","\N","\N","Cantidad","Secretariado Ejecutivo del Sistema Nacional de Seguridad Pública","Seguridad, Delincuencia"
"Seguridad","Robo de automóviles","Gómez Palacio","2014-11-30","52","\N","\N","\N","\N","Cantidad","Secretariado Ejecutivo del Sistema Nacional de Seguridad Pública","Seguridad, Delincuencia"
"Seguridad","Robo de automóviles","Gómez Palacio","2014-12-31","57","\N","\N","\N","\N","Cantidad","Secretariado Ejecutivo del Sistema Nacional de Seguridad Pública","Seguridad, Delincuencia"
"Seguridad","Robo de automóviles","Gómez Palacio","2015-01-31","52","\N","\N","\N","\N","Cantidad","Secretariado Ejecutivo del Sistema Nacional de Seguridad Pública","Seguridad, Delincuencia"
"Seguridad","Robo de automóviles","Gómez Palacio","2015-02-28","77","\N","\N","\N","\N","Cantidad","Secretariado Ejecutivo del Sistema Nacional de Seguridad Pública","Seguridad, Delincuencia"
"Seguridad","Robo de automóviles","Gómez Palacio","2015-03-31","54","\N","\N","\N","\N","Cantidad","Secretariado Ejecutivo del Sistema Nacional de Seguridad Pública","Seguridad, Delincuencia"
"Seguridad","Robo de automóviles","Gómez Palacio","2015-04-30","41","\N","\N","\N","\N","Cantidad","Secretariado Ejecutivo del Sistema Nacional de Seguridad Pública","Seguridad, Delincuencia"
"Seguridad","Robo de automóviles","Gómez Palacio","2015-05-31","38","\N","\N","\N","\N","Cantidad","Secretariado Ejecutivo del Sistema Nacional de Seguridad Pública","Seguridad, Delincuencia"
"Seguridad","Robo de automóviles","Gómez Palacio","2015-06-30","47","\N","\N","\N","\N","Cantidad","Secretariado Ejecutivo del Sistema Nacional de Seguridad Pública","Seguridad, Delincuencia"
"Seguridad","Robo de automóviles","Gómez Palacio","2015-07-31","57","\N","\N","\N","\N","Cantidad","Secretariado Ejecutivo del Sistema Nacional de Seguridad Pública","Seguridad, Delincuencia"
"Seguridad","Robo de automóviles","Gómez Palacio","2015-08-31","28","\N","\N","\N","\N","Cantidad","Secretariado Ejecutivo del Sistema Nacional de Seguridad Pública","Seguridad, Delincuencia"
"Seguridad","Robo de automóviles","Gómez Palacio","2015-09-30","33","\N","\N","\N","\N","Cantidad","Secretariado Ejecutivo del Sistema Nacional de Seguridad Pública","Seguridad, Delincuencia"
"Seguridad","Robo de automóviles","Gómez Palacio","2015-10-31","49","\N","\N","\N","\N","Cantidad","Secretariado Ejecutivo del Sistema Nacional de Seguridad Pública","Seguridad, Delincuencia"
"Seguridad","Robo de automóviles","Gómez Palacio","2015-11-30","29","\N","\N","\N","\N","Cantidad","Secretariado Ejecutivo del Sistema Nacional de Seguridad Pública","Seguridad, Delincuencia"
"Seguridad","Robo de automóviles","Gómez Palacio","2015-12-31","40","\N","\N","\N","\N","Cantidad","Secretariado Ejecutivo del Sistema Nacional de Seguridad Pública","Seguridad, Delincuencia"
"Seguridad","Robo de automóviles","Gómez Palacio","2016-01-31","22","\N","\N","\N","\N","Cantidad","Secretariado Ejecutivo del Sistema Nacional de Seguridad Pública","Seguridad, Delincuencia"
"Seguridad","Robo de automóviles","Gómez Palacio","2016-02-29","19","\N","\N","\N","\N","Cantidad","Secretariado Ejecutivo del Sistema Nacional de Seguridad Pública","Seguridad, Delincuencia"
"Seguridad","Robo de automóviles","Gómez Palacio","2016-03-31","26","\N","\N","\N","\N","Cantidad","Secretariado Ejecutivo del Sistema Nacional de Seguridad Pública","Seguridad, Delincuencia"
"Seguridad","Robo de automóviles","Gómez Palacio","2016-04-30","30","\N","\N","\N","\N","Cantidad","Secretariado Ejecutivo del Sistema Nacional de Seguridad Pública","Seguridad, Delincuencia"
"Seguridad","Robo de automóviles","Gómez Palacio","2016-05-31","31","\N","\N","\N","\N","Cantidad","Secretariado Ejecutivo del Sistema Nacional de Seguridad Pública","Seguridad, Delincuencia"
"Seguridad","Robo de automóviles","Gómez Palacio","2016-06-30","36","\N","\N","\N","\N","Cantidad","Secretariado Ejecutivo del Sistema Nacional de Seguridad Pública","Seguridad, Delincuencia"
"Seguridad","Robo de automóviles","Gómez Palacio","2016-07-31","18","\N","\N","\N","\N","Cantidad","Secretariado Ejecutivo del Sistema Nacional de Seguridad Pública","Seguridad, Delincuencia"
"Seguridad","Robo de automóviles","Gómez Palacio","2016-08-31","52","\N","\N","\N","\N","Cantidad","Secretariado Ejecutivo del Sistema Nacional de Seguridad Pública","Seguridad, Delincuencia"
"Seguridad","Robo de automóviles","Gómez Palacio","2016-09-30","47","\N","\N","\N","\N","Cantidad","Secretariado Ejecutivo del Sistema Nacional de Seguridad Pública","Seguridad, Delincuencia"
